Date,Time,Year,Manufacturer,Contributory Factors,Phase of Flight,Crash Location,Departure,Destination,Aboard,Aboard Passangers,Aboard Crew,Fatalities,Fatalities Passangers,Fatalities Crew,Ground
1/16/1999,1430,1999,Other,"Mechanical/System Failure, Loss of Control In-Flight (LOC-I), Takeoff/Landing Incident",Takeoff/Initial Climb,"Coconut Island, QLD, Australia",Horn Island,Coconut Island,4,3,1,3,2,1,0
1/21/1999,810,1999,Antonov,"Weather Related, Takeoff/Landing Incident",Landing/Approach,"Bluefields, Nicaragua",Managua,Bluefields,28,21,7,28,21,7,0
2/2/1999,508,1999,Antonov,Mechanical/System Failure,Landing/Approach,"Luanda, Angola",Luanda,Lucapa,14,10,4,14,10,4,13
2/3/1999,1020,1999,Other,Weather Related,En route/Cruise,"Hoskins, Papua New Guinea",Hoskins,Kandrian,11,10,1,11,10,1,0
2/8/1999,,1999,Lockheed,Mechanical/System Failure,En route/Cruise,"Kinshasa,  Democratic Republic Congo",Kinshasa,Mbandaka,7,0,7,7,0,7,0
2/24/1999,1634,1999,Tupolev,"Mechanical/System Failure, Loss of Control In-Flight (LOC-I)",Landing/Approach,"Rui'an, China",Chengdu,Wenzhou,61,50,11,61,50,11,0
2/25/1999,1230,1999,Other,Weather Related,On Ground,"Genoa, Italy",Cagliar,Genoa,31,27,4,4,3,1,0
3/18/1999,1605,1999,Douglas/McDonnell Douglas,Other/Undetermined,Other/Unknown,"Near Tame, Colombia",Cucuta,El Yopal,8,5,3,8,5,3,8
3/19/1999,945,1999,Bombardier/De Havilland,"Weather Related, Mechanical/System Failure, Takeoff/Landing Incident",Landing/Approach,"Davis Inlet, Newfoundland, Canada",Goose Bay,Davis Inlet,2,0,2,1,0,1,0
4/7/1999,1130,1999,Other,"Loss of Control In-Flight (LOC-I), Takeoff/Landing Incident",Landing/Approach,"Ribeirao Preto, Brazil",Training,,5,0,5,5,0,5,0
4/7/1999,33,1999,Boeing,Weather Related,Other/Unknown,"Near Ceyhan, Turkey",Adana,Ciddah,6,0,6,6,0,6,0
4/8/1999,1135,1999,Bombardier/De Havilland,Weather Related,Other/Unknown,"Near Malaga, Colombia",Bucaramanga,Malaga,5,3,2,5,3,2,0
4/15/1999,1605,1999,Douglas/McDonnell Douglas,Weather Related,Landing/Approach,"Shanghi, China","Shanghi, China","Seoul, Korea",3,0,3,3,0,3,0
5/8/1999,1921,1999,Bombardier/De Havilland,Weather Related,Other/Unknown,"Off Port Vila, Vanuatu",EspÃ­rita Santo,Port Vila,12,11,1,7,6,1,0
5/29/1999,1430,1999,Other,Other/Undetermined,En route/Cruise,"Ol Kiombo, Kenya",Ol Kiombo,Mara Sika AS,2,0,2,2,0,2,0
6/1/1999,2350,1999,Douglas/McDonnell Douglas,"Weather Related, Pilot/Human Error, Takeoff/Landing Incident, Collision",Landing/Approach,"Little Rock, Arkansas",Dallas-Fort Worth,Little Rock,145,139,6,11,10,1,0
6/9/1999,,1999,Other,Other/Undetermined,Unknown,"Coron, Philippines",,,1,0,1,1,0,1,0
6/9/1999,1050,1999,Other,"Weather Related, Pilot/Human Error",Other/Unknown,"Juneau, Alaska",Sightseeing,,7,6,1,7,6,1,0
6/17/1999,852,1999,Embraer,Other/Undetermined,Other/Unknown,"Goroka, Papua New Guinea",Nadzab,Goroka,17,15,2,17,15,2,0
6/25/1999,1320,1999,Bombardier/De Havilland,"Mechanical/System Failure, Takeoff/Landing Incident, Collision",Takeoff/Initial Climb,"Long Haul Lake, Manatoba, Canada",Test flight,,2,0,2,1,0,1,0
7/1/1999,,1999,Antonov,Intentional Act/Attack,Other/Unknown,"Luzamba, Angola",Huambo,Luanda,5,0,5,1,0,1,0
7/2/1999,1427,1999,Fokker,Weather Related,Landing/Approach,"Sittwe, Myanmar",Yangon,Sittwe,8,4,4,8,4,4,0
7/4/1999,1205,1999,Douglas/McDonnell Douglas,Mechanical/System Failure,Landing/Approach,"Villavicencio, Colombia",Villavicencio,Mitu,18,12,6,5,5,0,0
7/9/1999,430,1999,Other,Other/Undetermined,Landing/Approach,"Toluca , Mexico",Los Mochis,Toluca,4,2,2,4,2,2,0
7/16/1999,2141,1999,Other,Pilot/Human Error,Landing/Approach,"Off Martha's Vineyard, Massachusetts","Fairfield, N.J.","Martha's Vineyard, MA",3,2,1,3,2,1,0
7/24/1999,535,1999,Embraer,Collision,Landing/Approach,"Nasevou Village, Fiji",Nausori,Nadi,17,15,2,17,15,2,0
8/7/1999,1200,1999,Other,Weather Related,Other/Unknown,"Santo Antao, Cape Verde Islands",Sao Vicente,Santo Antao,18,16,2,18,16,2,0
8/22/1999,1845,1999,Douglas/McDonnell Douglas,"Weather Related, Mechanical/System Failure, Takeoff/Landing Incident",Landing/Approach,"Hong Kong, China",Bangkok,Hong Kong,315,300,15,3,3,0,0
8/24/1999,1236,1999,Douglas/McDonnell Douglas,Fire/Smoke Onboard,Other/Unknown,"Hualian, Taiwan",Taipei,Hualian,96,90,6,1,1,0,0
8/26/1999,1054,1999,Other,Takeoff/Landing Incident,Landing/Approach,"Turtkul, Uzbekistan",Tashkent,Turtkul,33,29,4,2,2,0,0
8/31/1999,2055,1999,Boeing,"Weather Related, Takeoff/Landing Incident",Takeoff/Initial Climb,"Buenos Aires, Argentina",Buenos Aires,Cordoba,103,98,5,63,60,3,2
9/5/1999,1030,1999,Other,Collision,Landing/Approach,"Near Kathmandu, Nepal",Pokhara,Kathmandu,15,10,5,15,10,5,0
9/14/1999,2347,1999,Boeing,"Mechanical/System Failure, Takeoff/Landing Incident, Collision",Landing/Approach,"Girona, Spain","Cardiff, Wales, UK","Girona, Spain",245,236,9,1,1,0,0
9/14/1999,,1999,Other,"Mechanical/System Failure, Takeoff/Landing Incident",Landing/Approach,"Bucharest, Romania",Athens,Bucharest,13,10,3,7,7,0,0
9/14/1999,2120,1999,Embraer,Other/Undetermined,Landing/Approach,"Belelm, Brazil",Belem,Monte Dourado,2,0,2,2,0,2,0
10/2/1999,1915,1999,Other,Takeoff/Landing Incident,Landing/Approach,"Dhahran, Saudi Arabia",,,20,18,2,12,10,2,0
10/31/1999,152,1999,Boeing,"Weather Related, Mechanical/System Failure, Suicide",Takeoff/Initial Climb,"Off Nantucket Island, Massachusetts",New York City,Cairo,217,202,15,217,202,15,0
11/9/1999,1903,1999,Douglas/McDonnell Douglas,"Weather Related, Maintenance Issues, Fire/Smoke Onboard",On Ground,"Near Uruapan, Mexico",Uruapan,Mexico City,18,13,5,18,13,5,0
12/5/1999,512,1999,Ilyushin,"Weather Related, Takeoff/Landing Incident",Takeoff/Initial Climb,"Moscow, Russia","Moscow, Russia","Tashkent, Uzbekistan",7,0,7,5,0,5,0
12/11/1999,920,1999,Other,"Collision, Disappearance",Other/Unknown,"Sao Jorge, Azores (Portugal)",Ponta Delgada,Horta,35,31,4,35,31,4,0
12/21/1999,940,1999,Douglas/McDonnell Douglas,Takeoff/Landing Incident,Landing/Approach,"Guatemala City, Guatemala",Havana,Guatemala City,314,296,18,16,8,8,2
12/24/1999,,1999,Airbus,Intentional Act/Attack,Other/Unknown,"Amritsar, India / Kandahar, Afghanistan",Kathmandu,New Delhi,189,174,15,1,0,1,0
12/25/1999,2015,1999,Other,Other/Undetermined,Landing/Approach,"Bejuma, Venezuela",Havana,Valencia,22,12,10,22,12,10,0
12/25/1999,1502,1999,Bombardier/De Havilland,Other/Undetermined,Other/Unknown,"Near Simara, Nepal",Simara,Kathmandu,10,7,3,10,7,3,0
12/29/1999,,1999,Antonov,Other/Undetermined,Other/Unknown,"Near Zonguldak, Turkey","Kiev, Russia","Tehran, Iran",6,4,2,6,4,2,0
1/5/2000,,2000,Embraer,Loss of Control In-Flight (LOC-I),Landing/Approach,"Abuja, Nigeria",Lagos,Abuja,16,13,3,1,1,0,1
1/10/2000,1754,2000,Saab,"Weather Related, Mechanical/System Failure, Loss of Control In-Flight (LOC-I)",Takeoff/Initial Climb,"Niederhasli, Switzerland",ZÃ¼rich,Dresden,10,7,3,10,7,3,0
1/13/2000,1238,2000,Other,"Weather Related, Mechanical/System Failure",Landing/Approach,"Off Marsa el-Brega, Libya",Tripoli IAP,Marsa el-Brega,41,38,3,22,21,1,0
1/15/2000,1310,2000,Other,Other/Undetermined,En route/Cruise,"San Jose, Costa Rica",San Jose,Tortuguero,20,17,3,5,4,1,0
1/31/2000,1621,2000,Douglas/McDonnell Douglas,Takeoff/Landing Incident,Landing/Approach,"Off Point Mugu, California",Puerto Vallarta,San Francisco,88,83,5,88,83,5,0
2/16/2000,1950,2000,Douglas/McDonnell Douglas,Other/Undetermined,En route/Cruise,"Sacramento, California","Sacramento, CA","Dayton, OH",3,0,3,3,0,3,0
3/9/2000,840,2000,Other,"Weather Related, Loss of Control In-Flight (LOC-I)",Takeoff/Initial Climb,"Moscow, Russia",Moscow,Kiev,9,4,5,9,4,5,0
3/17/2000,930,2000,Bombardier/De Havilland,Weather Related,En route/Cruise,"Near Kuna Yala, Panama",Panama City,Puerto Obaldia,10,8,2,10,8,2,0
3/17/2000,1231,2000,Douglas/McDonnell Douglas,"Weather Related, Loss of Control In-Flight (LOC-I), Takeoff/Landing Incident",Landing/Approach,"Ennadai Lake, Canada","Points North Landing, SK",Ennadai Lake,2,0,2,2,0,2,0
3/24/2000,1804,2000,Antonov,Other/Undetermined,On Ground,"Kadirana, Sri Lanka",Bangkok,Colombo,8,0,8,6,0,6,2
3/25/2000,,2000,Antonov,"Weather Related, Takeoff/Landing Incident",Takeoff/Initial Climb,"Huambo, Angola",Huambo,Luanda,33,29,4,3,3,0,0
4/5/2000,930,2000,Other,"Weather Related, Fire/Smoke Onboard, Collision",Landing/Approach,"Marianna, Florida",Opa-Locka,Marianna,3,0,3,3,0,3,0
4/19/2000,702,2000,Boeing,"Weather Related, Takeoff/Landing Incident",Landing/Approach,"Samal Island, Philippines",Manila,Davao,131,124,7,131,124,7,0
4/29/2000,,2000,Other,Collision,On Ground,"Bapi, Papua New Guinea",,,4,1,3,4,1,3,0
5/2/2000,1439,2000,Other,"Mechanical/System Failure, Fire/Smoke Onboard, Takeoff/Landing Incident",Landing/Approach,"Lyon Satolas, France",,,5,3,2,2,0,2,0
5/3/2000,,2000,Other,Other/Undetermined,Other/Unknown,"Kurupung, Guyana",,,1,0,1,1,0,1,0
5/10/2000,2030,2000,Other,"Weather Related, Mechanical/System Failure",Landing/Approach,"Kaunakakai, Hawaii",Kahului,Hoolehua,6,4,2,6,4,2,0
5/17/2000,947,2000,Other,Weather Related,Landing/Approach,"Moanda, Gabon",Libreville,Moanda,10,8,2,3,2,1,0
5/21/2000,1128,2000,Other,"Weather Related, Mechanical/System Failure, Fuel Related",Takeoff/Initial Climb,"Near Wilkes-Barre, Pennsylvania",Atlantic City,Wilkes-Barre,19,17,2,19,17,2,0
5/25/2000,,2000,Airbus,Intentional Act/Attack,Other/Unknown,"Near Manila, Philippines",Davao,Manila,298,284,14,1,1,0,0
5/31/2000,1905,2000,Other,Mechanical/System Failure,Landing/Approach,"Off Whyalla, Australia",Adelaide,Whyalla,8,1,7,8,1,7,0
6/5/2000,1135,2000,Fokker,"Weather Related, Takeoff/Landing Incident",Landing/Approach,"Accra, Ghana",Tamale,Accra,52,48,4,7,7,0,0
6/22/2000,116,2000,Other,Weather Related,On Ground,"Shitai, China",Enshi,Wuhan,44,40,4,44,40,4,7
6/23/2000,1141,2000,Other,"Weather Related, Takeoff/Landing Incident",Takeoff/Initial Climb,"Boca Raton, Florida",Boca Raton,Fort Pierce,3,1,2,3,1,2,0
7/8/2000,1950,2000,Other,"Weather Related, Pilot/Human Error",Landing/Approach,"Near Villahermosa, Mexico",Tuxtla Gutierrez,Villahermosa,19,17,2,19,17,2,0
7/9/2000,837,2000,Other,"Weather Related, Mechanical/System Failure",Other/Unknown,"Villavicencio, Colombia",Villavicencio,Mitu,19,15,4,13,9,4,0
7/13/2000,34,2000,Bombardier/De Havilland,"Weather Related, Mechanical/System Failure, Collision",Landing/Approach,"Raleigh, North Carolina","Hinckley, IL","Louisburg, NC",3,2,1,1,0,1,0
7/17/2000,734,2000,Boeing,"Pilot/Human Error, Loss of Control In-Flight (LOC-I), Takeoff/Landing Incident",Landing/Approach,"Patna, India",Calcutta,Patna,58,52,6,55,49,6,5
7/19/2000,30,2000,Other,"Weather Related, Mechanical/System Failure",Landing/Approach,"Linneus, Maine",Moncton,Montreal,2,0,2,2,0,2,0
7/20/2000,1312,2000,Douglas/McDonnell Douglas,"Mechanical/System Failure, Takeoff/Landing Incident",Takeoff/Initial Climb,"Nassau, Bahamas",Nassau,Freeport,2,0,2,2,0,2,0
7/21/2000,1020,2000,Other,Weather Related,Other/Unknown,"Maui, Hawaii",Sight seeing,,7,6,1,7,6,1,0
7/27/2000,1031,2000,Bombardier/De Havilland,Weather Related,Other/Unknown,"Jodhura, Nepal",Bajhang,Dhangadhi,25,22,3,25,22,3,0
8/2/2000,845,2000,Other,Other/Undetermined,Other/Unknown,"Cubatao, Brazil",Cubatao,Navegantes,6,5,1,6,5,1,0
8/9/2000,800,2000,Other,Other/Undetermined,On Ground,"Burlington Township, New Jersey","Lakehurst, NY","Patuxent River, MD",11,8,3,11,8,3,0
8/12/2000,,2000,Antonov,"Takeoff/Landing Incident, Collision",Landing/Approach,"Near Tshikapa, Congo",Kinshasa,Tshikapa,27,21,6,27,21,6,0
10/6/2000,1655,2000,Douglas/McDonnell Douglas,"Weather Related, Collision",On Ground,"Reynosa, Mexico",Mexico City,Reynosa,88,83,5,0,0,0,4
10/8/2000,1520,2000,Other,"Weather Related, Mechanical/System Failure, Collision",Landing/Approach,"Port Radium, Northwest Territories, Canada",Kuglluktuk,Yellowknife,3,1,2,3,1,2,0
10/16/2000,1733,2000,Cessna,"Weather Related, Mechanical/System Failure, Explosion/Decompression",On Ground,"Hillsboro, Missouri",St. Louis,New Madrid,3,2,1,3,2,1,0
10/19/2000,1212,2000,Other,Weather Related,Other/Unknown,"Near Sam Neua, Laos",Vientiane,Sam Neua,17,15,2,8,8,0,0
10/31/2000,1127,2000,Antonov,Intentional Act/Attack,Other/Unknown,"Near Monaquimbundo, Angola",Saurimo,Luanda,44,39,5,44,39,5,0
10/31/2000,2317,2000,Boeing,"Weather Related, Takeoff/Landing Incident",Takeoff/Initial Climb,"Taipei, Taiwan",Taipei,Los Angeles,179,159,20,83,79,4,0
11/7/2000,,2000,Antonov,"Fire/Smoke Onboard, Takeoff/Landing Incident",Takeoff/Initial Climb,"Luabo, Democratic Republic Congo",,,11,5,6,2,1,1,0
11/9/2000,123,2000,Other,"Mechanical/System Failure, Fire/Smoke Onboard, Takeoff/Landing Incident, Collision",Takeoff/Initial Climb,"Fort Wayne, Indiana","Fort Wayne, IN","Milwaukee, WI",1,0,1,1,0,1,0
11/15/2000,1305,2000,Antonov,"Mechanical/System Failure, Takeoff/Landing Incident",Takeoff/Initial Climb,"Near Luanda, Angola",Luanda,Namibe,57,52,5,57,52,5,0
12/11/2000,1445,2000,Cessna,"Fire/Smoke Onboard, Collision",Landing/Approach,"Near Sumacal, Beni, BO",Cashaschanes,Sumacal,6,5,1,6,5,1,0
1/23/2001,2135,2001,Douglas/McDonnell Douglas,Weather Related,Takeoff/Initial Climb,"Eider Point, Alaska",,,2,0,2,2,0,2,0
1/25/2001,1815,2001,Douglas/McDonnell Douglas,"Fire/Smoke Onboard, Collision",Other/Unknown,"Ciudad Bolivar, Venezuela",Canaina,Ciudad Bolivar,24,20,4,24,20,4,0
1/27/2001,1737,2001,Other,"Weather Related, Pilot/Human Error, Mechanical/System Failure",On Ground,"Byers, Colorado","Broomfield, CO","Stillwater, OK",10,8,2,10,8,2,0
1/31/2001,1650,2001,Other,"Weather Related, Mechanical/System Failure, Fire/Smoke Onboard, Takeoff/Landing Incident, Collision, Disappearance",Landing/Approach,"El Yopal, Colombia",El Yopal,Mitu,6,3,3,3,2,1,0
2/8/2001,1540,2001,Other,"Weather Related, Mechanical/System Failure, Loss of Control In-Flight (LOC-I), Takeoff/Landing Incident, Collision",Takeoff/Initial Climb,"Nurnberg, Germany",Nurnberg,"Rome, Italy",3,1,2,3,1,2,0
2/8/2001,1920,2001,Other,"Weather Related, Mechanical/System Failure, Collision",Landing/Approach,"Beaver Island, Minnesota",Chicago,Beaver Island,6,4,2,2,0,2,0
2/10/2001,,2001,Other,Other/Undetermined,On Ground,"Jakobkondre, Suriname",Paramaribo,Jakobkondre,10,9,1,10,9,1,0
2/27/2001,1730,2001,Other,Mechanical/System Failure,Other/Unknown,"Near Granton Harbour, Scotland",Edinburgh,Belfast,2,0,2,2,0,2,0
3/3/2001,1448,2001,Boeing,"Fire/Smoke Onboard, Takeoff/Landing Incident, Explosion/Decompression",Takeoff/Initial Climb,"Bangkok, Thailand",Bangkok,Chiang Mai.,5,0,5,1,0,1,0
3/15/2001,,2001,Tupolev,"Weather Related, Intentional Act/Attack",Other/Unknown,"Medina, Saudi Arabia",Istanbul,Moscow,174,162,12,3,2,1,0
3/24/2001,1630,2001,Bombardier/De Havilland,Weather Related,On Ground,"Gustavia, St. Barthélémy, French West Indies",St. Maarten,St. Barthélémy,19,17,2,19,17,2,1
3/26/2001,1825,2001,Fokker,"Fire/Smoke Onboard, Takeoff/Landing Incident",Landing/Approach,"Jadura, Indonesia",Training,,3,0,3,3,0,3,0
3/29/2001,1901,2001,Other,"Weather Related, Takeoff/Landing Incident",Landing/Approach,"Near Aspen, Colorado",Los Angeles,Aspen,18,15,3,18,15,3,0
4/7/2001,1530,2001,Other,"Weather Related, Disappearance",Other/Unknown,"Thanh Tranh Village, Vietnam",Vinh,Dong Hoi,16,13,3,16,13,3,0
4/28/2001,515,2001,Cessna,Other/Undetermined,Other/Unknown,"Near Roque Perez, Argentina",San Fernando,El Calafate,10,8,2,10,8,2,0
5/17/2001,745,2001,Other,"Weather Related, Collision, Disappearance",Other/Unknown,"Near Sari, Iran",Tehran,Gorgan,30,25,5,30,25,5,0
5/17/2001,1221,2001,Fokker,Mechanical/System Failure,Other/Unknown,"Mendoza, Argentina",Mendoza,Parana,5,0,5,5,0,5,0
6/15/2001,1430,2001,Other,Mechanical/System Failure,On Ground,"Jayapura, Indonesia",Jayapura,Wamena,19,16,3,1,1,0,0
7/4/2001,208,2001,Tupolev,"Weather Related, Mechanical/System Failure, Intentional Act/Attack, Loss of Control In-Flight (LOC-I), Takeoff/Landing Incident",Landing/Approach,"Near Irkutsk, Russia",Yekaterinburg,Irkutsk,145,136,9,145,136,9,0
7/5/2001,1140,2001,Other,"Weather Related, Loss of Control In-Flight (LOC-I), Collision",Other/Unknown,"Off Chinhae, South Korea",Jinhae,Ockpo,12,9,3,8,7,1,0
7/14/2001,853,2001,Ilyushin,Other/Undetermined,On Ground,"Near Moscow, Russia",Moscow,Norilsk,10,0,10,10,0,10,0
8/5/2001,443,2001,Other,Pilot/Human Error,Other/Unknown,"ReykjavÃ­k, Iceland","ReykjavÃ­k, Iceland","Narsarsua, Greenland",3,1,2,3,1,2,0
8/10/2001,1435,2001,Other,Weather Related,Landing/Approach,"Near Meadview, Arizona",Grand Canyon NP,Las Vegas,7,6,1,6,5,1,0
8/23/2001,,2001,Antonov,Mechanical/System Failure,On Ground,"Mugogo, Democratic Republic Congo",Kama,Kapmene,11,9,2,4,2,2,0
8/24/2001,542,2001,Other,Pilot/Human Error,Takeoff/Initial Climb,"Ithaca, New York","Ithaca, NY","Jackson, MI",2,0,2,2,0,2,0
8/29/2001,1015,2001,Other,"Mechanical/System Failure, Takeoff/Landing Incident",Landing/Approach,"Near Malaga, Spain",Melilla,MÃ¡laga,47,44,3,4,3,1,0
9/11/2001,945,2001,Boeing,Intentional Act/Attack,On Ground,"Arlington, Virginia.",Washington D.C.,Los Angeles,64,58,6,64,58,6,125
9/11/2001,847,2001,Boeing,"Intentional Act/Attack, Collision",On Ground,"New York City, New York",Boston,Los Angeles,92,81,11,92,81,11,2750
9/11/2001,903,2001,Boeing,"Intentional Act/Attack, Collision",On Ground,"New York City, New York",Boston,Los Angeles,65,56,9,65,56,9,2750
9/12/2001,1625,2001,Other,Takeoff/Landing Incident,Takeoff/Initial Climb,"Near Chichen Itza, Mexico",Chichen Itza,Cozumel,19,17,2,19,17,2,0
9/15/2001,,2001,Fokker,"Weather Related, Mechanical/System Failure, Takeoff/Landing Incident",Landing/Approach,"Belo Horizonte, Brazil",Recife,Sao Paulo,82,77,5,1,1,0,0
9/18/2001,730,2001,Other,Mechanical/System Failure,On Ground,"Guatemala City, Guatemala",Guatemala City,"San Pedro Sula, Honduras",13,11,2,9,8,1,0
10/8/2001,1750,2001,Bombardier/De Havilland,Loss of Control In-Flight (LOC-I),En route/Cruise,"Mollet Lake, Quebec, Canada",Iyachisakus Lake,Mollet Lake,7,6,1,3,2,1,0
10/8/2001,810,2001,Cessna,"Weather Related, Pilot/Human Error, Takeoff/Landing Incident, Collision",Takeoff/Initial Climb,"Milan, Italy",Milan,Copenhagen / Milan,114,106,8,114,106,8,4
10/10/2001,1042,2001,Other,"Weather Related, Mechanical/System Failure",Other/Unknown,"Off Valencia, Spain",Barcelona,"Oran, Algeria",10,8,2,10,8,2,0
10/10/2001,926,2001,Cessna,"Weather Related, Maintenance Issues",On Ground,"Dillingham, Alaska",Dillingham,King Salmon,10,9,1,10,9,1,0
10/18/2001,1543,2001,Other,"Weather Related, Mechanical/System Failure",En route/Cruise,"Anchorage, Alaska","Fire Island, AK","Anchorage, AK",5,4,1,3,2,1,0
11/12/2001,916,2001,Airbus,"Weather Related, Pilot/Human Error, Mechanical/System Failure, Loss of Control In-Flight (LOC-I)",Takeoff/Initial Climb,"Belle Harbor, Queens, New York",New York City,"Santo Domingo, Dominican Rep.",260,251,9,260,251,9,5
11/19/2001,1819,2001,Ilyushin,"Weather Related, Maintenance Issues, Collision",Other/Unknown,"Kalyazin, Russia",Khatanga,Moscow,27,18,9,27,18,9,0
11/22/2001,1305,2001,Other,Takeoff/Landing Incident,Takeoff/Initial Climb,"Pittsburgh, Pennsylvania","Pittsburgh, PA","Baca Raton, Fl",2,0,2,2,0,2,0
11/23/2001,1835,2001,Antonov,Other/Undetermined,On Ground,"Palade, Estonia",Tallinn,Kardla,17,14,3,2,2,0,0
11/27/2001,156,2001,Boeing,Other/Undetermined,On Ground,"Port Harcourt, Nigeria",Luxembourg,Port Harcourt,13,0,13,1,0,1,0
12/14/2001,,2001,Other,Intentional Act/Attack,Other/Unknown,"Geti, Democratic Republic Congo",Bunia,Beni,6,4,2,6,4,2,0
12/16/2001,1021,2001,Other,Weather Related,On Ground,"Near Medellin, Colombia",Medellin,Quibdo,16,14,2,16,14,2,0
12/26/2001,1020,2001,Other,Other/Undetermined,On Ground,"Bremerhaven, Germany",Bremerhaven,Wangerooge,9,8,1,8,7,1,0
1/4/2002,1207,2002,Other,"Weather Related, Pilot/Human Error, Fire/Smoke Onboard, Takeoff/Landing Incident",Takeoff/Initial Climb,"Birmingham, England","Birmingham, England","Bangor, MA",5,3,2,5,3,2,0
1/14/2002,728,2002,Embraer,Weather Related,Landing/Approach,"Bilbao, Spain",Madrid,Bilbao,3,0,3,3,0,3,0
1/15/2002,845,2002,Bombardier/De Havilland,"Weather Related, Takeoff/Landing Incident",Landing/Approach,"Chilpancingo, Mexico",Mexico City,Chilpancingo,17,15,2,5,5,0,0
1/17/2002,1100,2002,Other,Other/Undetermined,Other/Unknown,"Near La Bonita, Ecuador",Quito,Lago Agrio,26,21,5,26,21,5,0
2/12/2002,750,2002,Tupolev,"Weather Related, Pilot/Human Error",Landing/Approach,"Near Khorramabed, Iran",Tehran,Khorramabed,117,108,9,117,108,9,0
2/15/2002,608,2002,Antonov,Takeoff/Landing Incident,Landing/Approach,"Monrovia, Liberia",,,10,3,7,1,0,1,0
3/9/2002,1340,2002,Antonov,Pilot/Human Error,En route/Cruise,"Monte Rotondo, Italy","Budapest, Hungary","Tunis, Tunisia",3,1,2,3,1,2,0
3/14/2002,1630,2002,Antonov,Weather Related,On Ground,"Near Placetas, Cuba",Cienfuegos -- Cayo Coco,,17,15,2,17,15,2,0
3/17/2002,802,2002,Other,Other/Undetermined,Landing/Approach,"Off Djibouti, Republic of Djibouti","Mogadishu, Somalia",Djibouti,4,0,4,4,0,4,0
4/12/2002,407,2002,Other,Other/Undetermined,On Ground,"Palma de Mallorca, Spain",Madrid,Palma de Mallorca,2,0,2,2,0,2,0
4/19/2002,915,2002,Antonov,Other/Undetermined,On Ground,"PopayÃ¡n, Colombia",MedellÃ­n,PopayÃ¡n,8,5,3,3,3,0,0
4/28/2002,615,2002,Other,Weather Related,Other/Unknown,"Near Abakan, Russia",,,20,17,3,8,6,2,0
5/4/2002,1330,2002,Other,"Mechanical/System Failure, Maintenance Issues, Fire/Smoke Onboard, Takeoff/Landing Incident",Takeoff/Initial Climb,"Kano, Nigeria",Abuja,Jos,77,69,8,74,67,7,78
5/7/2002,1517,2002,Boeing,"Weather Related, Takeoff/Landing Incident",Landing/Approach,"Near Tunis, Tunisia",Cairo,Tunis,62,56,6,14,11,3,0
